State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,Relative_Obesity,Obesity_Indicator,CI_Min_Obesity,CI_Max_Obesity,CI_Length_Obesity,Relative_CI_Length_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Elderly_Disabled_Medicare_Ratio,Prim_Care_Phys_Rate,Prim_Care_Phys_PCT,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind
51,95,James City,Virginia,VA,26,12.1,7.1,17.1,,,,18.6,0.770339802,0,12.4,24.7,12.3,1.060069521,22.5,15.6,29.3,15.1,9.2,21.1,3,0.7,5.4,4044,2282,285,8.007017544,146,0.146,55.6,2,2
51,97,King and Queen,Virginia,VA,62,,,,,,,,,,,,,,,,,,,,,,,833,940,177,5.310734463,44.1,0.0441,14.7,2,1
51,99,King George,Virginia,VA,38,,,,,,,,,,,,,,,,,,,,12.2,4.1,20.2,1876,1658,272,6.095588235,14.5,0.0145,9.7,2,2
51,101,King William,Virginia,VA,38,,,,,,,,,,,,,,,,,16.3,7,25.7,8.1,1.6,14.7,1388,1667,298,5.593959732,33.9,0.0339,27.2,1,2
51,103,Lancaster,Virginia,VA,65,,,,,,,,,,,,,,,,,9.3,1.9,16.6,5.4,0,11.3,1384,3457,254,13.61023622,207,0.207,34.5,2,2
51,105,Lee,Virginia,VA,73,39.4,29.9,48.9,81.8,73.9,89.7,29.9,1.23834194,1,21.2,38.7,17.5,1.508228993,,,,35.3,26.3,44.2,10.9,4.7,17.1,4113,3459,1835,1.885013624,71.8,0.0718,21.1,1,1
51,107,Loudoun,Virginia,VA,12,11.5,8.8,14.2,76.4,71.5,81.4,17.5,0.724782072,0,14.2,20.9,6.7,0.577436243,14.6,11.3,17.9,13.4,10.5,16.3,2.7,1.5,3.8,22067,10869,1111,9.783078308,66.9,0.0669,23.5,2,2
51,109,Louisa,Virginia,VA,39,28.1,18.6,37.6,,,,,,,,,,,,,,,,,8.7,3.1,14.2,2702,3423,775,4.416774194,30,0.03,13.3,2,1
51,111,Lunenburg,Virginia,VA,72,,,,,,,,,,,,,,,,,,,,15.9,7.3,24.5,1833,1650,344,4.796511628,37.9,0.0379,15.2,1,1
51,113,Madison,Virginia,VA,60,,,,,,,,,,,,,,,,,,,,6.9,1.2,12.7,1210,1649,242,6.814049587,44.8,0.0448,22.4,2,2
51,115,Mathews,Virginia,VA,55,,,,,,,,,,,,,,,,,,,,6.5,0,14.3,884,1970,218,9.036697248,43.5,0.0435,10.9,2,2
51,117,Mecklenburg,Virginia,VA,49,32.6,25.1,40,84.4,78.6,90.2,26.4,1.093385526,1,20.1,32.6,12.5,1.077306424,27.3,20.8,33.8,24.3,17.8,30.8,7.4,4.2,10.7,4688,5838,1180,4.947457627,79.9,0.0799,24.6,1,2
51,119,Middlesex,Virginia,VA,60,,,,,,,,,,,,,,,,,,,,,,,990,2237,286,7.821678322,95.3,0.0953,38.1,2,2
51,121,Montgomery,Virginia,VA,22,16.9,12.6,21.3,77,70.7,83.4,23.6,0.977420394,0,18.2,28.9,10.7,0.922174299,17.1,12.6,21.6,17.9,13.2,22.5,4.6,2.3,6.9,9215,7257,1607,4.515868077,73.5,0.0735,28.5,2,2
